numer_klienta|typ|nazwa1|nazwa2|data
1966491||nan|nan|
1758638||nan|nan|
1743529||nan|nan|
1511339||nan|nan|
1996852||nan|nan|
1046457||nan|nan|
1185099||nan|nan|
1082674||nan|nan|
1714670||nan|nan|
1765288||nan|nan|
1582746||nan|nan|
1885839||nan|nan|
1017097||nan|nan|
1666022||nan|nan|
1592246||nan|nan|
1651881||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1015038||nan|nan|
1038434||nan|nan|
1096351||nan|nan|
1543877||nan|nan|
1582741||nan|nan|
1664363||nan|nan|
1502864||nan|nan|
1502864||nan|nan|
1803254||nan|nan|
1120897||nan|nan|
1017247|S|Kucharski|Jarosław|
1889835||nan|nan|
1155234||nan|nan|
1840693||nan|nan|
1043536||nan|nan|
1810992||nan|nan|
1023788||nan|nan|
1972315||nan|nan|
1051993||nan|nan|
1483587||nan|nan|
1702328||nan|nan|
1808127||nan|nan|
1614580||nan|nan|
1527437||nan|nan|
1703555||nan|nan|
2013719||nan|nan|
1254233||nan|nan|
1163757||nan|nan|
1234085||nan|nan|
1956852||nan|nan|
2005020||nan|nan|
1855791||nan|nan|
1911101||nan|nan|
1184136||nan|nan|
1985513||nan|nan|
1985767||nan|nan|
1044855||nan|nan|
1701954||nan|nan|
1301732||nan|nan|
1291458||nan|nan|
1376614||nan|nan|
1114119||nan|nan|
1096899||nan|nan|
1059100||nan|nan|
1497294||nan|nan|
1977598||nan|nan|
1544524||nan|nan|
1057441||nan|nan|
1887061||nan|nan|
1847674||nan|nan|
1375774||nan|nan|
1382741||nan|nan|
1972538||nan|nan|
1287824||nan|nan|
1694301||nan|nan|
1647681||nan|nan|
1862768||nan|nan|
1796331||nan|nan|
1476126||nan|nan|
1349354||nan|nan|
1122207||nan|nan|
1111699||nan|nan|
1989565||nan|nan|
1405606||nan|nan|
1149505||nan|nan|
1412185||nan|nan|
1331857||nan|nan|
1660176||nan|nan|
1095561||nan|nan|
1857982||nan|nan|
1517171||nan|nan|
1557057||nan|nan|
1626377||nan|nan|
1745075||nan|nan|
1832436||nan|nan|
1663213||nan|nan|
1174569||nan|nan|
1890982||nan|nan|
1269755||nan|nan|
1619089||nan|nan|
2001315||nan|nan|
1773189||nan|nan|
1795668||nan|nan|
1092604||nan|nan|
1515045||nan|nan|
1176286||nan|nan|
1245544||nan|nan|
1364716||nan|nan|
1339069||nan|nan|
1216924||nan|nan|
1842609||nan|nan|
1498879||nan|nan|
1266644||nan|nan|
1471533||nan|nan|
1058475||nan|nan|
1791284||nan|nan|
1231904||nan|nan|
1878567||nan|nan|
1942843||nan|nan|
1067619||nan|nan|
1737006||nan|nan|
1644479||nan|nan|
1495069||nan|nan|
1443305||nan|nan|
1591033||nan|nan|
1861325||nan|nan|
1562626||nan|nan|
1464934||nan|nan|
1273769||nan|nan|
1805587||nan|nan|
1461750||nan|nan|
1999407||nan|nan|
1114136||nan|nan|
1692555||nan|nan|
1217112||nan|nan|
1461412||nan|nan|
1703616||nan|nan|
1104990||nan|nan|
1252570||nan|nan|
1095942||nan|nan|
1189618||nan|nan|
1231169||nan|nan|
1847367||nan|nan|
1704019||nan|nan|
1620484||nan|nan|
1089418||nan|nan|
1694918||nan|nan|
1845160||nan|nan|
1502538||nan|nan|
1266768||nan|nan|
1204021||nan|nan|
1091693||nan|nan|
1673828||nan|nan|
1746874||nan|nan|
1194342||nan|nan|
1186106||nan|nan|
1525390||nan|nan|
1605103||nan|nan|
1742241||nan|nan|
1648459||nan|nan|
1682700||nan|nan|
1059011||nan|nan|
1019347|E|Wilk|Marta|16-01-1948
1019347|Z|Szulc|Filip|16-01-1948
1019347|G|Zalewski|Aurelia|
1019347|E|Wróblewski|Igor|16-01-1948
1311148||nan|nan|
1311148||nan|nan|
1088220||nan|nan|
1049234||nan|nan|
1553702||nan|nan|
1144512||nan|nan|
1589390||nan|nan|
1599747||nan|nan|
1376776||nan|nan|
1459903||nan|nan|
1382777||nan|nan|
1308020||nan|nan|
1858434||nan|nan|
1786816||nan|nan|
1848252||nan|nan|
1565839||nan|nan|
1613583||nan|nan|
1159692||nan|nan|
1505286||nan|nan|
1655353||nan|nan|
1249480||nan|nan|
1080518||nan|nan|
1355066||nan|nan|
1804713||nan|nan|
1185681||nan|nan|
1562719||nan|nan|
1049779||nan|nan|
1380466||nan|nan|
1509737||nan|nan|
1218707||nan|nan|
1247891||nan|nan|
2006013||nan|nan|
1902608||nan|nan|
1901533||nan|nan|
1581049||nan|nan|
1825280||nan|nan|
1871540||nan|nan|
1491542||nan|nan|
1431621||nan|nan|
1719879||nan|nan|
1399051||nan|nan|
1490536||nan|nan|
1138835||nan|nan|
1902107||nan|nan|
1720068||nan|nan|
1733089||nan|nan|
1473219||nan|nan|
1687652||nan|nan|
1617830||nan|nan|
1835218||nan|nan|
1979463||nan|nan|
1408654||nan|nan|
1783320||nan|nan|
1431363||nan|nan|
1246386||nan|nan|
1528259||nan|nan|
1681551||nan|nan|
1895496||nan|nan|
1040534||nan|nan|
1381890||nan|nan|
1482026||nan|nan|
1252664||nan|nan|
1051728||nan|nan|
1879739||nan|nan|
1563929||nan|nan|
1302492||nan|nan|
2014734||nan|nan|
1118763||nan|nan|
1122592||nan|nan|
1129808||nan|nan|
1941894||nan|nan|
1545647||nan|nan|
1066252||nan|nan|
1585438||nan|nan|
2007504||nan|nan|
1714358||nan|nan|
1629790||nan|nan|
1142340||nan|nan|
1384677||nan|nan|
1452513||nan|nan|
1480231||nan|nan|
1477137||nan|nan|
1147281||nan|nan|
1742394||nan|nan|
1122913||nan|nan|
1017145||nan|nan|
1563954||nan|nan|
1971195||nan|nan|
1455445||nan|nan|
1294559||nan|nan|
1137156||nan|nan|
1816393||nan|nan|
1329856||nan|nan|
1774657||nan|nan|
1953621||nan|nan|
1918835||nan|nan|
1600408||nan|nan|
1139679||nan|nan|
1039088||nan|nan|
1946797||nan|nan|
1582664||nan|nan|
1834622||nan|nan|
1346144||nan|nan|
1804733||nan|nan|
1195656||nan|nan|
1694164||nan|nan|
1494852||nan|nan|
1901420||nan|nan|
1322107||nan|nan|
1018980||nan|nan|
1609660||nan|nan|
1765566||nan|nan|
1620318||nan|nan|
1355268||nan|nan|
1739050||nan|nan|
1276415||nan|nan|
1402738||nan|nan|
1409924||nan|nan|
1558577||nan|nan|
1679210||nan|nan|
1229779||nan|nan|
1110082||nan|nan|
1272990||nan|nan|
2007880||nan|nan|
1836074||nan|nan|
1634658||nan|nan|
1339021||nan|nan|
1992500||nan|nan|
1042598||nan|nan|
1977372||nan|nan|
2001401||nan|nan|
1624520||nan|nan|
1038897||nan|nan|
1953372||nan|nan|
1077757||nan|nan|
1773907||nan|nan|
1813370||nan|nan|
1721070||nan|nan|
1588402||nan|nan|
1809110||nan|nan|
1538615||nan|nan|
1020002||nan|nan|
1255601||nan|nan|
1577110||nan|nan|
1200024||nan|nan|
1470858||nan|nan|
1755196||nan|nan|
1026346||nan|nan|
1888386||nan|nan|
1679562||nan|nan|
1511455||nan|nan|
1043589||nan|nan|
1015954|E|Wilk|Józef|09-10-1999
1015954|G|Kozak|Eugeniusz|
1529956||nan|nan|
1971024||nan|nan|
1999200||nan|nan|
1472381||nan|nan|
1931476||nan|nan|
1842469||nan|nan|
1495416||nan|nan|
1402146||nan|nan|
1619580||nan|nan|
1627596||nan|nan|
1245050||nan|nan|
1733078||nan|nan|
1958811||nan|nan|
1143592||nan|nan|
1853521||nan|nan|
1809636||nan|nan|
1207918||nan|nan|
1948725||nan|nan|
1688621||nan|nan|
1194717||nan|nan|
1539094||nan|nan|
1212091||nan|nan|
1951212||nan|nan|
1744987||nan|nan|
1482726||nan|nan|
1045920||nan|nan|
1364206||nan|nan|
1192053||nan|nan|
1630568||nan|nan|
1939297||nan|nan|
2002574||nan|nan|
1820008||nan|nan|
1125958||nan|nan|
1914143||nan|nan|
1822358||nan|nan|
1251417||nan|nan|
1100700||nan|nan|
1468795||nan|nan|
1481334||nan|nan|
1481334||nan|nan|
1584746||nan|nan|
1228436||nan|nan|
1294961||nan|nan|
1148719||nan|nan|
1487189||nan|nan|
1748197||nan|nan|
1956026||nan|nan|
1947575||nan|nan|
1255068||nan|nan|
1637374||nan|nan|
1598079||nan|nan|
1936258||nan|nan|
1665994||nan|nan|
1488040||nan|nan|
1277700||nan|nan|
1172542||nan|nan|
1947933||nan|nan|
1776351||nan|nan|
1583243||nan|nan|
1167137||nan|nan|
1075185||nan|nan|
1928608||nan|nan|
1666814||nan|nan|
1296683||nan|nan|
1554634||nan|nan|
1849080||nan|nan|
1625238||nan|nan|
1257447||nan|nan|
1241873||nan|nan|
1831757||nan|nan|
1532277||nan|nan|
1717327||nan|nan|
1943225||nan|nan|
1065476||nan|nan|
1465684||nan|nan|
1437514||nan|nan|
1678084||nan|nan|
1281660||nan|nan|
1792581||nan|nan|
1835775||nan|nan|
1948384||nan|nan|
1246525||nan|nan|
1289170||nan|nan|
1844319||nan|nan|
1844319||nan|nan|
1935998||nan|nan|
1060956||nan|nan|
1700341||nan|nan|
1653195||nan|nan|
1917643||nan|nan|
1782841||nan|nan|
1393805||nan|nan|
1106504||nan|nan|
1021088||nan|nan|
1689060||nan|nan|
1232087||nan|nan|
1301654||nan|nan|
1576770||nan|nan|
1269090||nan|nan|
1344411||nan|nan|
1020762||nan|nan|
1141160||nan|nan|
1987518||nan|nan|
1551055||nan|nan|
1329882||nan|nan|
1750617||nan|nan|
1625581||nan|nan|
1493883||nan|nan|
1832975||nan|nan|
1762304||nan|nan|
1596859||nan|nan|
1590657||nan|nan|
1065980||nan|nan|
1401730||nan|nan|
1526750||nan|nan|
1677071||nan|nan|
1709484||nan|nan|
1452451||nan|nan|
1886210||nan|nan|
1634976||nan|nan|
1814952||nan|nan|
1571010||nan|nan|
1235679||nan|nan|
1519322||nan|nan|
1555225||nan|nan|
1668320||nan|nan|
1743879||nan|nan|
1490757||nan|nan|
1535292||nan|nan|
1040481||nan|nan|
1971113||nan|nan|
1689517||nan|nan|
1250606||nan|nan|
1249107||nan|nan|
1653785||nan|nan|
1408493||nan|nan|
1300423||nan|nan|
1628428||nan|nan|
1926988||nan|nan|
1299285||nan|nan|
1122821||nan|nan|
1192858||nan|nan|
1948542||nan|nan|
1850194||nan|nan|
1246419||nan|nan|
1829114||nan|nan|
1499279||nan|nan|
1052315||nan|nan|
1249691||nan|nan|
1170678||nan|nan|
1357235||nan|nan|
1347409||nan|nan|
1447736||nan|nan|
2002345||nan|nan|
1574059||nan|nan|
1407685||nan|nan|
1413204||nan|nan|
1447668||nan|nan|
1838038||nan|nan|
1883691||nan|nan|
1707988||nan|nan|
1777174||nan|nan|
1810637||nan|nan|
1468645||nan|nan|
1605317||nan|nan|
1894673||nan|nan|
1407755||nan|nan|
1914928||nan|nan|
1059371||nan|nan|
1549642||nan|nan|
1901351||nan|nan|
1040508||nan|nan|
1040508||nan|nan|
1758052||nan|nan|
1092349||nan|nan|
1886332||nan|nan|
1914205||nan|nan|
1652024||nan|nan|
1571330||nan|nan|
1406076||nan|nan|
1767501||nan|nan|
1380219||nan|nan|
1858171||nan|nan|
1654502||nan|nan|
1064545||nan|nan|
1535446||nan|nan|
1157930||nan|nan|
1912898||nan|nan|
1361643||nan|nan|
1812432||nan|nan|
1936391||nan|nan|
1798007||nan|nan|
1426391||nan|nan|
1469382||nan|nan|
1882259||nan|nan|
1663222||nan|nan|
1975131||nan|nan|
1993905||nan|nan|
1199749||nan|nan|
1179523||nan|nan|
1278579||nan|nan|
1801941||nan|nan|
1105103||nan|nan|
1735282||nan|nan|
1820707||nan|nan|
1181568||nan|nan|
1402345||nan|nan|
1076723||nan|nan|
1901669||nan|nan|
1259899||nan|nan|
1892154||nan|nan|
1297798||nan|nan|
1343030||nan|nan|
1685487||nan|nan|
1210824||nan|nan|
1432639||nan|nan|
1981454||nan|nan|
1536590||nan|nan|
1973538||nan|nan|
1260275||nan|nan|
1807761||nan|nan|
1572882||nan|nan|
1495078||nan|nan|
1885216||nan|nan|
1909782||nan|nan|
1281137||nan|nan|
1776741||nan|nan|
1421449||nan|nan|
1339509||nan|nan|
1086751||nan|nan|
1618031||nan|nan|
1077129||nan|nan|
2010826||nan|nan|
1716201||nan|nan|
1779904||nan|nan|
1777858||nan|nan|
1642161||nan|nan|
2007968||nan|nan|
1943433||nan|nan|
1735052||nan|nan|
1074631||nan|nan|
1941912||nan|nan|
1044325||nan|nan|
1843424||nan|nan|
1920611||nan|nan|
1281041||nan|nan|
1277415||nan|nan|
1311024||nan|nan|
1997657||nan|nan|
1225696||nan|nan|
1322096||nan|nan|
1753469||nan|nan|
1174742||nan|nan|
1724976||nan|nan|
1948677||nan|nan|
1724287||nan|nan|
1433887||nan|nan|
1565764||nan|nan|
1632118||nan|nan|
1235544||nan|nan|
1341875||nan|nan|
1114201||nan|nan|
1754154||nan|nan|
1866072||nan|nan|
1445653||nan|nan|
1552750||nan|nan|
1523761||nan|nan|
1226861||nan|nan|
1240932||nan|nan|
1251459||nan|nan|
1903104||nan|nan|
1543221||nan|nan|
1349192||nan|nan|
1755994||nan|nan|
1658096||nan|nan|
1983827||nan|nan|
1504012||nan|nan|
1974279||nan|nan|
1646354||nan|nan|
1646354||nan|nan|
1107072||nan|nan|
1266932||nan|nan|
1666307||nan|nan|
1173379||nan|nan|
1558257||nan|nan|
1859068||nan|nan|
1422519||nan|nan|
1789945||nan|nan|
1061265||nan|nan|
1512178||nan|nan|
1134127||nan|nan|
1138207||nan|nan|
1375364||nan|nan|
1644001||nan|nan|
1226697||nan|nan|
1825970||nan|nan|
1948958||nan|nan|
1213507||nan|nan|
1331654||nan|nan|
1120836||nan|nan|
1182782||nan|nan|
1281141||nan|nan|
1131132||nan|nan|
1145395||nan|nan|
1656572||nan|nan|
1612268||nan|nan|
1892403||nan|nan|
1396521||nan|nan|
1976669||nan|nan|
1758369||nan|nan|
1655328||nan|nan|
1149357||nan|nan|
1200487||nan|nan|
1194638||nan|nan|
1882797||nan|nan|
1224876||nan|nan|
1515090||nan|nan|
1728647||nan|nan|
1098815||nan|nan|
1894431||nan|nan|
1902097||nan|nan|
1734162||nan|nan|
2006491||nan|nan|
1260705||nan|nan|
1113131||nan|nan|
1026828||nan|nan|
1275129||nan|nan|
1147227||nan|nan|
1262556||nan|nan|
1344941||nan|nan|
1829556||nan|nan|
1261191||nan|nan|
1598086||nan|nan|
1181029||nan|nan|
1728687||nan|nan|
1812102||nan|nan|
1192154||nan|nan|
1820801||nan|nan|
2009813||nan|nan|
1965402||nan|nan|
1149653||nan|nan|
1387446||nan|nan|
1867550||nan|nan|
1586635||nan|nan|
1162644||nan|nan|
1925598||nan|nan|
1621589||nan|nan|
1610081||nan|nan|
1200141||nan|nan|
1269877||nan|nan|
1351875||nan|nan|
1616878||nan|nan|
2001600||nan|nan|
1267031||nan|nan|
1838840||nan|nan|
1266271||nan|nan|
1133595||nan|nan|
1289305||nan|nan|
1460765||nan|nan|
1859195||nan|nan|
1488185||nan|nan|
1542963||nan|nan|
1082435||nan|nan|
1423248||nan|nan|
1257210||nan|nan|
1187153||nan|nan|
1576973||nan|nan|
1885307||nan|nan|
1857277||nan|nan|
1064590||nan|nan|
1826943||nan|nan|
1394190||nan|nan|
1987664||nan|nan|
1029992||nan|nan|
1381579||nan|nan|
1713545||nan|nan|
1987130||nan|nan|
1414552||nan|nan|
1547646||nan|nan|
1687458||nan|nan|
1330482||nan|nan|
1302281||nan|nan|
1855553||nan|nan|
1084519||nan|nan|
1754246||nan|nan|
1818362||nan|nan|
1340984||nan|nan|
1948665||nan|nan|
1027067||nan|nan|
1903856||nan|nan|
1850168||nan|nan|
1263943||nan|nan|
1171971||nan|nan|
1569299||nan|nan|
1705458||nan|nan|
1343861||nan|nan|
1740145||nan|nan|
1147299||nan|nan|
1908681||nan|nan|
1684985||nan|nan|
1327564||nan|nan|
1275621||nan|nan|
1970742||nan|nan|
1695153||nan|nan|
1134194||nan|nan|
1727583||nan|nan|
1924861||nan|nan|
1767208||nan|nan|
1454716||nan|nan|
1578407||nan|nan|
1383682||nan|nan|
1145116||nan|nan|
1450855||nan|nan|
1760844||nan|nan|
1426771||nan|nan|
1411544||nan|nan|
1766346||nan|nan|
1189836||nan|nan|
1776217||nan|nan|
1055498||nan|nan|
1071413||nan|nan|
1300829||nan|nan|
1305374||nan|nan|
1129878||nan|nan|
1643419||nan|nan|
1296944||nan|nan|
1503338||nan|nan|
1867833||nan|nan|
1325452||nan|nan|
2010003||nan|nan|
1144523||nan|nan|
1990320||nan|nan|
1296630||nan|nan|
1769994||nan|nan|
1820595||nan|nan|
1603509||nan|nan|
1210781||nan|nan|
1221007||nan|nan|
1377416||nan|nan|
1339108||nan|nan|
1467695||nan|nan|
1323856||nan|nan|
1099050||nan|nan|
1895420||nan|nan|
1133333||nan|nan|
1133333||nan|nan|
1328528||nan|nan|
1807393||nan|nan|
1749038||nan|nan|
1787180||nan|nan|
1372961||nan|nan|
1320348||nan|nan|
1334690||nan|nan|
1823494||nan|nan|
1736600||nan|nan|
1276714||nan|nan|
1242939||nan|nan|
1659195||nan|nan|
1874157||nan|nan|
1965427||nan|nan|
1454307||nan|nan|
1337515||nan|nan|
1813462||nan|nan|
1472113||nan|nan|
1980259||nan|nan|
1504250||nan|nan|
1852873||nan|nan|
1604763||nan|nan|
1140329||nan|nan|
1311361||nan|nan|
1568425||nan|nan|
1760219||nan|nan|
1997495||nan|nan|
1316913||nan|nan|
1521189||nan|nan|
1037216||nan|nan|
1093972||nan|nan|
1683689||nan|nan|
1126536||nan|nan|
1580088||nan|nan|
1103147||nan|nan|
1813600||nan|nan|
1795835||nan|nan|
1194392||nan|nan|
1264839||nan|nan|
1606900||nan|nan|
1451261||nan|nan|
1102368||nan|nan|
1330178||nan|nan|
1650022||nan|nan|
1813557||nan|nan|
1655055||nan|nan|
1335903||nan|nan|
1686925||nan|nan|
1492315||nan|nan|
1130430||nan|nan|
1345892||nan|nan|
1220680||nan|nan|
1736493||nan|nan|
1458017||nan|nan|
1036419||nan|nan|
1970239||nan|nan|
1186927||nan|nan|
1902932||nan|nan|
1562447||nan|nan|
1880666||nan|nan|
1542757||nan|nan|
1668392||nan|nan|
1951821||nan|nan|
1326049||nan|nan|
1360730||nan|nan|
1726365||nan|nan|
1944804||nan|nan|
1966686||nan|nan|
1748764||nan|nan|
1898538||nan|nan|
1668427||nan|nan|
1927794||nan|nan|
1673547||nan|nan|
1411791||nan|nan|
1557594||nan|nan|
1984319||nan|nan|
1568159||nan|nan|
1174960||nan|nan|
1499935||nan|nan|
1560699||nan|nan|
1469517||nan|nan|
1878316||nan|nan|
1635703||nan|nan|
1356460||nan|nan|
1294456||nan|nan|
1255751||nan|nan|
1778383||nan|nan|
1650121||nan|nan|
1236155||nan|nan|
1048683||nan|nan|
1260012||nan|nan|
1084371||nan|nan|
1833676||nan|nan|
1646178||nan|nan|
1358693||nan|nan|
1789143||nan|nan|
1053856||nan|nan|
1109640||nan|nan|
1345858||nan|nan|
1821271||nan|nan|
1536821||nan|nan|
1148940||nan|nan|
1959648||nan|nan|
1586883||nan|nan|
1230804||nan|nan|
1091189||nan|nan|
1072404||nan|nan|
1609998||nan|nan|
1128043||nan|nan|
1525257||nan|nan|
1969919||nan|nan|
1032772||nan|nan|
1579847||nan|nan|
1540828||nan|nan|
1347359||nan|nan|
1712347||nan|nan|
1971428||nan|nan|
1667331||nan|nan|
2013136||nan|nan|
1645779||nan|nan|
1562405||nan|nan|
1614587||nan|nan|
1740377||nan|nan|
1115195||nan|nan|
1396687||nan|nan|
1352774||nan|nan|
1998190||nan|nan|
1260618||nan|nan|
1118065||nan|nan|
1149102||nan|nan|
1184856||nan|nan|
1196235||nan|nan|
1368317||nan|nan|
1246408||nan|nan|
1735036||nan|nan|
1579672||nan|nan|
1728332||nan|nan|
1338259||nan|nan|
1922922||nan|nan|
1728511||nan|nan|
1276484||nan|nan|
1420524||nan|nan|
1185757||nan|nan|
1643678||nan|nan|
1220787||nan|nan|
1631162||nan|nan|
1310231||nan|nan|
1499595||nan|nan|
1153771||nan|nan|
1068497||nan|nan|
1514863||nan|nan|
1110811||nan|nan|
1244054||nan|nan|
1994610||nan|nan|
1758706||nan|nan|
1966698||nan|nan|
1914932||nan|nan|
1603943||nan|nan|
1422185||nan|nan|
1051093||nan|nan|
1496572||nan|nan|
1422497||nan|nan|
1437809||nan|nan|
1215250||nan|nan|
1341222||nan|nan|
1650725||nan|nan|
1437460||nan|nan|
1091988||nan|nan|
1937857||nan|nan|
1925580||nan|nan|
1965412||nan|nan|
1973024||nan|nan|
1714941||nan|nan|
1321948||nan|nan|
2005894||nan|nan|
1517234||nan|nan|
1346585||nan|nan|
1950358||nan|nan|
1231472||nan|nan|
1534982||nan|nan|
1409303||nan|nan|
1689266||nan|nan|
1291455||nan|nan|
1682376||nan|nan|
1962170||nan|nan|
1732866||nan|nan|
1326383||nan|nan|
1655185||nan|nan|
1309579||nan|nan|
1671864||nan|nan|
1162597||nan|nan|
1204630||nan|nan|
1957777||nan|nan|
1353747||nan|nan|
2014477||nan|nan|
1556604||nan|nan|
1446985||nan|nan|
1833408||nan|nan|
1125230||nan|nan|
1983537||nan|nan|
1355909||nan|nan|
1484249||nan|nan|
1484249||nan|nan|
1928118||nan|nan|
1807030||nan|nan|
1472023||nan|nan|
1260499||nan|nan|
1608738||nan|nan|
1936537||nan|nan|
1478981||nan|nan|
1549928||nan|nan|
1789667||nan|nan|
1373682||nan|nan|
1438949||nan|nan|
1579008||nan|nan|
1631437||nan|nan|
1423413||nan|nan|
1884687||nan|nan|
1916443||nan|nan|
1062756||nan|nan|
1871222||nan|nan|
1849233||nan|nan|
1269790||nan|nan|
1589614||nan|nan|
1270992||nan|nan|
1306775||nan|nan|
1202794||nan|nan|
1351459||nan|nan|
1076777||nan|nan|
1976312||nan|nan|
2013518||nan|nan|
1779909||nan|nan|
1530283||nan|nan|
1657928||nan|nan|
1213266||nan|nan|
1240278||nan|nan|
1618400||nan|nan|
1938624||nan|nan|
1038602||nan|nan|
1961740||nan|nan|
1573905||nan|nan|
1627207||nan|nan|
1324603||nan|nan|
1952293||nan|nan|
1200139||nan|nan|
1753995||nan|nan|
1913066||nan|nan|
1848110||nan|nan|
1140364||nan|nan|
1489341||nan|nan|
1532425||nan|nan|
1367540||nan|nan|
1245904||nan|nan|
1702099||nan|nan|
1861946||nan|nan|
1259846||nan|nan|
1850246||nan|nan|
1141389||nan|nan|
1945971||nan|nan|
2001292||nan|nan|
1781456||nan|nan|
1569285||nan|nan|
1945812||nan|nan|
1295339||nan|nan|
1252165||nan|nan|
1681586||nan|nan|
1176591||nan|nan|
1668310||nan|nan|
1139390||nan|nan|
1474754||nan|nan|
1408091||nan|nan|
1101696||nan|nan|
1980704||nan|nan|
1146256||nan|nan|
1033296||nan|nan|
1895571||nan|nan|
1502576||nan|nan|
1062239||nan|nan|
1146963||nan|nan|
1798453||nan|nan|
1813728||nan|nan|
1867521||nan|nan|
1622992||nan|nan|
1665512||nan|nan|
1988175||nan|nan|
1659973||nan|nan|
1833655||nan|nan|
1978856||nan|nan|
1463729||nan|nan|
1820607||nan|nan|
1674807||nan|nan|
1951651||nan|nan|
1272114||nan|nan|
1428810||nan|nan|
1475490||nan|nan|
1464142||nan|nan|
1654434||nan|nan|
1409548||nan|nan|
1878824||nan|nan|
1808700||nan|nan|
1364670||nan|nan|
1242823||nan|nan|
1485190||nan|nan|
1551267||nan|nan|
1177742||nan|nan|
1849213||nan|nan|
1942759||nan|nan|
1717577||nan|nan|
1021383||nan|nan|
1515319||nan|nan|
1709329||nan|nan|
1851254||nan|nan|
1355683||nan|nan|
1399768||nan|nan|
1864798||nan|nan|
1792412||nan|nan|
1290143||nan|nan|
1638949||nan|nan|
1451331||nan|nan|
1657001||nan|nan|
1159467||nan|nan|
1763917||nan|nan|
1393134||nan|nan|
1141418||nan|nan|
1067987||nan|nan|
1860090||nan|nan|
1988323||nan|nan|
1027320||nan|nan|
1706713||nan|nan|
1582230||nan|nan|
1355886||nan|nan|
1560980||nan|nan|
1527638||nan|nan|
2001198||nan|nan|
1309074||nan|nan|
1851087||nan|nan|
1061112||nan|nan|
1739868||nan|nan|
1469867||nan|nan|
1916328||nan|nan|
1765193||nan|nan|
1382854||nan|nan|
1718363||nan|nan|
1071274||nan|nan|
1423332||nan|nan|
1115971||nan|nan|
1222313||nan|nan|
1178944||nan|nan|
1453215||nan|nan|
1627662||nan|nan|
1071144||nan|nan|
1127676||nan|nan|
1955258||nan|nan|
1753571||nan|nan|
1446687||nan|nan|
